observed,computed
9.2,10.21465811195875
9.3,10.251348058585558
9.9,10.563170904009729
9.2,10.138097934996365
10.4,10.385646183688165
12.0,11.082380271500265
11.5,10.66848305347305
10.8,10.041052154490183
10.8,10.01346659683179
10.7,10.161862885186206
10.2,9.864710891859673
10.8,9.727193506510853
9.8,8.176168087365456
8.2,6.548206235499504
12.0,9.749312004394623
12.3,9.770043482432111
12.3,9.785303927367998
11.7,9.557682990495463
11.1,9.199318597656095
11.5,9.419715853407373
11.7,9.660879428865567
11.5,9.459428771784342
10.8,9.128803085349386
10.3,8.586677632231984
10.1,8.257429386123388
10.3,8.462469171841477
9.7,8.737865907358717
9.3,8.470051477137227
8.0,7.800825838917303
7.9,8.199497840010423
8.5,8.5896632180443
8.8,8.860870719100244
8.5,8.732120151251037
8.6,8.55263488672827
8.9,8.929728517304707
8.1,8.090212660318814
8.7,8.86219846683231
7.9,8.592407402726208
8.4,8.393524099831282
6.5,7.210068727319402
6.4,7.012773265944009
6.4,6.990596651188802
7.1,7.295661167210684
7.1,7.546411569062361
6.1,7.085568963586854
6.6,7.486946081836906
6.7,7.256342222585213
6.8,7.215606491567954
6.6,6.841696969845333
7.5,7.327837730112555
8.3,8.017481005042072
6.7,6.978777329941052
5.7,6.186606441714218
6.5,6.47323703673019
5.3,5.60419025058367
4.6,5.05055602198072
4.3,4.888762176885295
5.1,5.715411444426066
5.5,5.988220568245949
7.0,7.1010755176271365
5.7,6.323305119657349
4.2,4.7740799612330385
4.0,3.8147040031594956
3.8,4.3466464387289205
4.0,4.705699620439919
4.9,5.2641750149102124
5.2,5.46202080279809
6.3,6.303202842028388
5.2,5.438238276892432
5.1,5.157968887177515
4.8,4.99454892081411
5.1,5.324837546959796
4.3,4.688151489281039
4.7,5.168732482192011
4.6,5.023988521948454
3.0,2.8448881907017243
2.1,1.6753848552366535
2.7,2.5034466826967416
2.8,3.079397606241491
3.2,3.0587020497488293
3.7,3.8541938990495694
2.7,2.8009964213969853
3.0,3.09920475679441
3.3,3.290957734367923
2.9,2.577713217637112
3.9,4.115925005209389
2.6,1.9295681095087582
1.9,1.4969609301618794
2.4,2.3313501676055988
3.4,3.1277428226741932
2.3,1.9983668394398997
2.5,2.6661411855905763
1.6,-0.07068301565073207
1.9,2.266885810480375
1.6,1.8188171185488087
0.6,-2.246734365741342
1.8,2.138285716394897
1.4,1.5671004051467026
1.4,1.345411800477105
1.5,1.766143778102143
1.7,1.5133259760100368
2.0,1.2162542793644657
2.0,0.43962520567237506
1.7,1.8500330710238222
0.2,-3.4416187604989124
0.3,-3.627415239062136
1.0,0.5240192715044393
0.1,-4.218646798695189
1.1,0.15647673670944995
1.1,0.9014142324726254
0.8,0.059632976000817066
0.6,-1.4160454763630486
0.5,-1.480374276235033
0.6,-1.1270034775325593
0.5,-1.487871402174393
0.5,-1.5130192882885563
0.1,-3.041622269379355
0.4,-1.7091946546934018
0.6,-0.6449586395235644
1.2,0.8292670662245688
0.9,0.07345679431353165
1.4,1.4846873874927453
0.7,-0.5404805499172949
0.9,-0.41654934140994837
1.7,-0.5436378365292323
0.4,-2.6473714383323275
0.3,-2.5376472699597508
0.6,-1.330203256962693
0.6,-1.6587041015240251
0.8,-0.9676804817227457
1.4,1.3240423644789032
0.5,-1.1800842003981111
1.1,0.5706637615851536
1.2,0.246876782133357
0.9,-0.16355015860624378
0.5,-0.5364868133230452
0.6,-0.9759647590215086
0.3,-2.1583398991352643
0.5,-1.0621164917660388
0.3,-1.4731088772093521
0.7,-0.9721997411894111
0.5,-1.9028304638775175
0.6,-0.7015117145639471
0.1,-2.617587851381432
0.2,-1.7360167719737318
0.5,-0.8880114263011367
1.5,2.6665670922339837
1.2,1.4492359708549378
0.3,-0.478859352407731
0.9,0.6061786425557105
0.9,0.44629316380535916
0.9,-0.3394219835128026
1.0,1.1525841849835348
1.3,1.9074666713783206
0.5,-1.3057134035345086
0.4,-0.9407056663723486
0.9,0.7862220143001077
0.8,0.05204969784919646
0.9,0.4146320181494488
0.9,0.20631546832287143
1.0,0.7077330960056901
0.9,0.1361608608620705
1.4,1.3003359480076586
0.5,-1.4599836256039338
1.7,2.5425622304875093
0.8,-0.03383982430605037
1.7,2.611135340377061
1.6,2.3483558960567628
1.5,2.0363481002738175
1.4,1.6671168748234912
2.0,2.7977492596583415
2.0,2.396980195969808
1.0,0.03276850112576737
1.7,2.273704513399629
0.8,-0.9112958461004974
1.1,1.2321738819506718
1.5,3.47694370059032
1.3,2.2457959387006357
2.0,4.5161339514482775
0.6,-2.0804990905746967
1.2,0.47322518111935596
0.5,-1.3780480505017247
0.8,-0.8176193989426246
0.9,-0.15860809534569953
1.9,3.2960892522599505
1.9,3.225715624261641
2.3,3.886158247884844
2.4,3.6392901366787784
2.1,2.5859998718665103
1.5,0.6510547287470501
2.0,1.7335184377348503
2.5,3.722979255011545
2.7,3.6006606827513754
3.4,3.8832114352265283
2.0,1.524698208105932
1.2,-0.42117106368001844
2.5,2.4502298799601805
3.3,3.959867166794283
2.9,3.95282610459648
2.5,3.948883147988276
2.1,2.701825579198518
3.1,6.277860454634525
2.7,3.2973560326632536
2.6,4.445078640630461
3.0,4.376077158033946
2.6,2.5840079527068944
1.9,1.1346272136349291
2.8,2.6441655336603875
5.1,5.073601659643631
4.1,5.2078568601742825
4.6,6.1666378329204345
5.3,7.7277597170294134
4.7,7.715780219036387
2.8,4.357791131432767
2.2,2.1900701990347655
3.7,6.470176963904635
3.1,4.794369951164719
4.3,6.27448899704143
3.7,5.008378283524662
3.7,5.768165855612936
4.5,6.504415078610648
3.9,5.391513152285313
3.7,4.127670694103107
3.4,3.807136643711765
3.6,6.118864921679808
4.2,6.967836093541086
4.0,6.098249871459349
5.9,8.37050406901612
5.6,8.6388355460319
5.2,7.170701869195127
5.3,7.116343799368385
7.4,10.467893164193915
6.1,8.828304361242546
7.2,10.239404367847488
5.7,7.863707073657641
6.3,7.79556091693406
7.2,8.605779355895814
7.1,8.253861612700625
7.6,8.632994315358534
8.1,8.710240841261852
9.2,9.811978863423668
8.0,9.289183260873733
7.0,8.042349331774894
7.9,8.949336419607064
7.4,8.985995350681232
7.4,9.092177342851773
6.6,7.417393326483595
8.1,9.897175721809303
7.3,8.600151531644823
8.2,8.474024339252244
8.1,8.616259961125209
8.0,9.156275496968028
8.2,11.054194932190743
6.1,8.282029311844514
5.7,8.465875685374115
5.3,7.701142285102719
5.0,6.664746925333555
7.8,10.756383677599716
7.9,10.098411548784947
6.7,7.393006017360208
8.5,9.80241945547141
9.6,11.255675023931753
10.6,11.480199540882595
10.5,11.1425650405541
10.4,10.388824953858283
10.6,9.997399207492494
10.1,9.275634258776472
10.2,9.59429877750091
12.3,11.707644395912707
4.6,4.449020574623022
4.7,5.656494361298894
4.1,5.120025781563091
8.7,10.711708565133303
8.3,10.433157562639956
7.5,14.25418833499673
7.6,9.322165664267581
10.0,10.764487118216637
11.0,11.99501520532892
11.7,13.609447818042849
10.1,11.748116196902934
9.9,10.718517074175672
11.3,13.063603549059598
9.9,11.844946031953008
11.9,14.044633056561809
11.7,14.233131966277467
11.7,13.531235547348498
11.5,12.403001980973023
12.3,13.296882817396366
11.4,13.154592945828544
9.4,11.505088470678013
9.8,11.5149326042489
11.7,11.96602190103871
14.2,13.161736258091745
11.5,10.37097639888668
12.6,12.416564487409032
8.0,9.241552849211791
8.6,9.371330177294336
11.0,11.513880444196857
10.1,10.460026521001069
10.2,11.005600273031922
12.3,12.896354597892943
10.3,11.310198395335972
11.0,11.932389632173056
11.1,11.755163146214132
13.7,12.893140322315427
13.7,12.89232402066573
13.8,12.826566839683606
14.4,13.499502304262272
14.1,13.137871502928377
14.8,13.006692974959892
14.9,13.562235158376584
13.2,12.30577457389721
12.4,11.924618257175064
14.0,12.516011011998174
14.1,12.72131494342332
11.3,11.634594299013925
11.3,11.722226672853465
11.9,11.884058258065338
11.1,11.395994912591153
11.0,12.305966207353483
10.8,12.249007094851367
12.0,12.412290415820756
13.6,13.346090327496174
13.0,12.613451209946183
13.7,12.913895716152176
15.1,13.46682193719489
14.8,13.035820240221236
13.9,12.41240646914144
15.2,12.445165337979605
15.9,12.354953408042556
14.8,13.273701458942728
14.0,12.933113305128552
13.6,12.595625232446189
13.4,12.517023838667201
13.7,12.683857452070011
15.1,13.273913187748015
14.4,13.50455021535478
13.6,13.179016520174429
12.6,11.743394898895176
13.6,11.777854856597386
15.3,12.698113067095985
13.5,11.108270417686068
11.4,9.481472482430984
13.4,11.08643872930724
14.5,12.165634723914565
15.2,12.77140241854706
14.9,12.943496998097487
13.8,12.665522565048986
13.6,12.478039023059189
13.6,12.18352290594003
12.4,11.382044818984488
13.2,12.504813750219784
14.1,13.752204203432056
12.6,12.644235814120151
12.2,12.105715188680948
11.6,11.335333684255739
11.8,11.138857328306282
12.4,11.330671840874896
12.8,11.003381911884258
10.4,8.58225051483231
9.0,7.368276245246428
12.8,11.586278769946068
13.3,11.468101863721254
13.3,11.911133162175997
13.7,12.323885224838833
12.6,11.646164573575797
9.6,9.990536293305148
10.5,10.469811529899678
8.5,8.338429035897668
8.9,9.227235625852861
10.4,10.625689915663152
9.5,10.145134139397296
8.7,9.296408235259124
10.2,10.385483920123574
10.7,10.606964803033714
10.5,10.427136259003133
10.4,10.035121175165735
10.3,10.415095072533727
8.9,10.046315316522556
8.9,9.442007144429608
10.0,9.662152433716612
10.8,10.022793301130461
10.6,9.91193092950688
10.4,9.881270800186833
10.5,9.858137640211277
10.7,10.297405155572944
7.6,8.608279613106365
8.6,8.899843122742386
9.5,9.53966623391084
9.1,9.423793170981167
8.1,8.723181657315527
7.5,7.7303808664179705
9.4,8.903798533371388
10.2,9.326037591986932
9.8,8.683696088543291
3.9,3.249488970692302
5.5,6.921483994020987
2.4,1.0973697902924706
4.1,5.279781373201413
5.8,6.895402859399415
5.7,6.354981785113297
6.1,6.2342264568069385
7.9,7.821727164417933
6.2,6.478183401593963
6.6,6.892751873663587
6.4,6.781301732321034
5.9,6.305157011871085
3.3,2.3324207226620914
4.6,5.170703298934413
5.6,6.509178298034419
4.8,5.59113122648689
4.7,5.66092656603038
3.9,4.7989499126695225
4.5,5.632084281682113
5.6,6.678602787314767
6.4,7.142341365676835
5.9,6.588267503049979
6.3,6.9255607686047505
6.2,6.583073158820767
5.8,5.9377234429055115
6.5,7.084486868920621
5.9,6.196302224300514
5.2,5.407381195639548
4.8,5.194366559451501
4.3,5.097377732238515
4.1,4.712225540369896
4.5,5.040651757133538
5.2,5.716944372617937
6.1,6.106248144807038
7.0,6.615988338221111
2.8,1.2825183778078715
3.6,3.5755709066256185
4.7,4.0275948508008454
2.3,2.870096307664943
