observed,computed
0.8,-0.6566888026320592
2.4,4.324772979085958
1.8,3.062480086661298
2.3,3.1852732630644076
1.9,2.6384784002615413
1.6,1.3397222919116445
3.0,2.956453489033078
5.1,7.4902195710331965
3.8,6.515480562175198
2.8,5.274177237486228
3.6,3.683537365235572
1.3,1.247949915591118
1.4,1.4618369983608595
1.7,2.9352543602422916
1.9,2.5212950733151738
1.5,1.2038614443756688
2.5,3.636694743128742
2.8,3.689412253811235
2.4,2.6677118111975444
2.8,2.9125246389713495
3.2,3.555811429447123
2.8,3.007294713663754
2.8,3.0111181060192442
1.2,-0.39561758604546293
1.1,-0.5932597364965835
1.8,0.9625627772819271
2.4,2.9807667657593337
2.1,2.212297800816796
3.6,4.8675437275038504
3.7,4.6090783473127175
4.0,4.9279874839664775
3.3,3.9114856503658744
1.6,0.9019667969098055
2.7,4.006745099098377
2.0,2.8308357160056126
3.2,5.293901104655368
3.4,5.030604339301173
2.2,2.485148315731451
3.7,4.1027487800553715
5.6,5.9873003912498906
4.6,5.221861355651795
3.1,2.328421338436613
5.2,5.542482284639043
4.9,5.351072553175772
4.8,4.974660250724373
5.3,5.910918027500974
5.0,5.478228931587437
6.4,7.4486237574943726
5.6,6.592830271989374
5.6,6.415394398348009
4.3,5.0198846008595694
5.5,6.136065744856132
5.7,6.190511551346339
5.8,6.504504079476086
6.9,7.405546831356356
6.4,6.898687080238202
7.4,7.146014635443451
6.8,6.2508671491095695
6.6,6.429772162207555
5.5,5.926638226485557
2.7,2.2556581846333756
5.7,6.349140184041379
6.3,7.058251874134168
7.5,7.233026766880963
10.9,9.674062016868131
7.4,6.983572197383881
7.4,6.718415887208648
7.1,6.148793364677156
6.2,5.971904061186421
2.9,2.002573921898904
5.6,5.873237465482433
5.9,6.0004740100324145
6.5,7.143801463075948
5.5,5.308984459914084
8.1,8.39556880674907
7.2,7.945852539203502
3.8,4.048654989014968
5.8,6.3479380765563915
6.2,6.730126364751841
8.4,7.850185460001024
8.5,7.540207160042042
11.2,9.61574595962947
11.9,11.811062615305271
6.7,7.495834707796208
8.2,8.632617781656792
9.8,9.132703425372592
11.1,9.265757335380039
12.6,9.750393384759008
12.8,9.900628094689308
13.2,10.770444251602735
10.7,9.608816773279923
9.3,9.055176159934074
5.0,4.710585790145589
8.2,8.57485077429719
9.5,9.411919862961826
8.8,8.188383560238758
10.8,10.388384554288056
9.3,9.485468622696315
9.4,8.566817689449095
11.4,10.628396984904349
9.0,9.977665187726462
9.7,10.514039391532313
10.2,10.30497376544041
8.3,7.832360220554775
9.5,8.840406492948254
3.9,3.821244765530554
9.1,10.023242977874487
9.1,9.041455745491875
9.1,8.400693336027086
2.0,0.34495751718503664
4.9,5.470343385022017
8.0,8.483504934709973
7.7,7.691615567911163
8.2,8.477541238069794
9.3,9.626002274934013
10.5,9.683886828092431
12.0,10.411409083742889
12.6,10.610170257544823
13.1,10.83650235569836
13.9,11.292155933830392
12.1,10.2433427476074
11.1,8.743654989915651
9.6,6.6214018537928485
14.5,10.804801494296331
13.1,11.045289205181696
14.3,11.702436874557565
12.4,11.279310671013363
9.8,9.642825606439997
8.1,7.632319408249956
11.2,9.820664552964267
12.5,10.348730377902303
12.6,10.957412314033323
10.9,9.209424346591458
13.8,10.030767539933423
13.4,9.629381914551473
13.2,10.401089604415438
12.1,9.771384988259877
13.6,10.402716392311376
14.6,11.011050739494424
14.1,10.686298163045512
16.1,12.065460421261191
12.4,9.95989134319346
13.2,9.872801468675394
12.5,8.886949868582636
14.7,10.224142552357804
15.5,11.456989087642743
12.6,10.05424508606531
13.4,10.912452346331355
13.2,10.732912834133758
12.5,10.10828985861853
12.7,9.924848873297021
12.8,9.822445780325165
12.8,9.694890230499613
11.8,8.15211683703275
9.1,5.108493063388667
14.0,8.542564057657874
15.3,9.36648777684944
15.2,9.645755314682583
12.5,8.424481431825647
12.4,9.237802710481485
12.8,9.440751391604428
13.7,9.553524391895289
14.8,9.934261527616005
14.7,9.711755689177352
15.6,10.193974679020707
14.5,10.021730454116945
12.8,9.705556801246674
12.3,10.10959173654198
11.5,9.663897043698883
11.7,9.59896322782554
12.2,9.368566191709917
12.7,9.387200368483995
13.0,9.461011213503816
12.9,9.270598832393329
12.1,8.95923206371724
11.9,8.93780428509886
11.6,8.67960762200857
12.1,9.037698129441198
12.0,8.97921968171113
11.3,7.777689440996255
12.3,8.227615954400669
13.7,8.7223145964283
12.6,7.791201184545777
12.9,7.9207715855894065
11.7,6.946936385227195
11.7,7.0511708223237575
12.9,8.748906161492036
11.6,8.41848572240416
11.3,8.702791021060742
9.8,8.521172116682521
10.7,9.22217405297442
10.7,8.88009080980801
7.5,5.991700126271198
8.7,7.969624413057038
8.4,7.434147883307421
9.3,7.959978385437303
10.0,7.985627106878339
10.2,7.902578220474522
10.9,9.592851161733154
8.5,8.245841834841638
7.3,6.872182500093025
9.1,7.938172931513843
9.0,7.478908439327104
10.8,8.428040257459568
12.1,9.583384879971927
9.9,8.228832343479263
9.6,7.838219727446291
10.2,8.083426623105469
10.9,8.555580843827052
9.7,7.841541813959652
9.3,7.4718824828878825
10.7,8.088214444206264
10.7,8.186528347186202
9.9,7.897909870775467
8.9,7.169478931849767
10.0,7.432548446360532
10.4,7.7173719445506475
10.3,7.925290020361476
9.6,7.925933089959171
9.3,7.759595499795582
7.8,6.879166325961838
7.1,5.76872431307411
6.9,5.8945711841035715
6.1,4.783903779127213
6.8,5.302964200336124
7.0,4.662222585206533
6.0,4.965690690610983
4.2,2.9462853766678925
6.4,5.482412955849302
6.3,5.415846890873512
6.4,5.415937096857851
7.0,5.900951064952605
5.8,4.845462109637623
6.5,5.323078848977292
7.2,5.780267826005107
7.5,5.87045690065038
7.4,5.817862746596809
6.5,5.37911988169611
9.0,6.859640515761249
6.8,5.508677059827834
5.9,5.242170106222498
6.6,6.6726882498176785
5.8,6.048960709190869
6.2,6.294189617712026
6.2,6.170066269914593
5.7,5.542711095759775
5.7,5.61366927997665
5.8,5.63858684056734
5.0,4.809703697951806
5.8,5.318207491703658
5.5,4.899204752152629
4.8,4.382340165051354
6.3,4.853873669597356
4.5,3.512120745035274
3.9,4.289005158792877
4.3,4.525816630721927
4.4,4.537518715672111
4.6,4.472753672393246
4.6,4.442435415087201
4.9,4.240840052434017
3.3,2.6626443239947037
4.2,4.197107410516941
3.9,3.779245638348591
4.2,3.595197252338665
3.2,3.000895557761283
2.4,1.2817602455177641
3.8,4.342604466018188
3.2,3.706677657907894
3.4,4.299250065597707
3.6,4.504691541705949
4.6,4.9366102080334535
3.2,3.926473249408057
3.2,4.044640385371132
3.6,4.331700953664809
3.5,4.202957057094359
3.3,3.870663392240308
3.3,3.3084265936625235
3.4,3.53021871625274
4.1,3.7613978267970594
3.3,2.7315887058058252
1.1,-0.6815206490239474
1.9,0.6907785280028328
2.2,1.3268827125719462
2.3,1.119670327812392
2.3,0.5859951488298246
2.9,3.4383883353955653
1.9,2.4892914537721538
1.8,2.1112818033902387
2.0,2.5699859512217484
1.8,1.808178050981135
2.3,2.805305779361309
1.7,1.8247384875369084
1.3,1.5950933594023835
1.2,1.271971408521039
1.4,1.3790733911859796
1.7,1.8654306531912854
1.2,1.2398740173037897
1.3,1.5673290503262924
1.2,1.2519328751106378
1.2,1.1552510046877988
1.1,0.9602491409773417
1.3,1.3562756272994134
1.4,1.4394486305774168
1.5,1.7756523187546338
1.8,2.2838997867424173
3.0,3.4362598732036607
1.4,-0.32194447872830234
0.7,-1.5507707964598105
0.8,-0.881762496339598
0.3,-1.7141143757562118
0.5,-1.16301797612001
1.0,1.159959317373279
0.6,-0.4043666424443324
0.9,0.5251472486504537
0.5,-1.6872161047961778
0.9,0.8197797046247474
1.4,2.0938189224645236
0.9,1.5891247879964367
0.8,1.6378117473130487
1.0,1.9886092470679715
1.1,1.8918897475236112
1.0,1.3981143782102006
1.2,1.9720398348060884
1.3,1.6518871572815503
0.6,-0.0729316076633747
1.1,1.5575656119053658
1.0,1.4593647604012652
